9     2.04928e+24     3.58869e+24     4.19473e+24     4.36233e+24     4.39694e+24     4.40272e+24     4.40354e+24     4.40354e+24     0
9.1     2.04916e+24     3.57583e+24     4.17188e+24     4.33125e+24     4.36436e+24     4.37002e+24     4.3708e+24     4.3708e+24     0
9.2     2.04911e+24     3.56326e+24     4.14957e+24     4.30893e+24     4.34204e+24     4.34729e+24     4.34801e+24     4.34801e+24     0
9.3     2.04913e+24     3.55099e+24     4.12777e+24     4.2794e+24     4.31037e+24     4.31551e+24     4.31621e+24     4.31621e+24     0
9.4     2.04922e+24     3.53901e+24     4.10648e+24     4.25811e+24     4.28907e+24     4.29415e+24     4.29483e+24     4.29483e+24     0
9.5     2.04938e+24     3.5273e+24     4.08568e+24     4.23003e+24     4.25933e+24     4.26413e+24     4.26475e+24     4.26475e+24     0
9.6     2.0496e+24     3.51585e+24     4.06535e+24     4.2097e+24     4.239e+24     4.2436e+24     4.2442e+24     4.2442e+24     0
9.7     2.04988e+24     3.50467e+24     4.04548e+24     4.18299e+24     4.21051e+24     4.21498e+24     4.21555e+24     4.21555e+24     0
9.8     2.05023e+24     3.49375e+24     4.02606e+24     4.16356e+24     4.19108e+24     4.19547e+24     4.19601e+24     4.19601e+24     0
9.9     2.05065e+24     3.48307e+24     4.00707e+24     4.13812e+24     4.16306e+24     4.16698e+24     4.16749e+24     4.16749e+24     0
10     2.05112e+24     3.47264e+24     3.9885e+24     4.11956e+24     4.14449e+24     4.14837e+24     4.14886e+24     4.14886e+24     0
11     2.05918e+24     3.38043e+24     3.82366e+24     3.9251e+24     3.94332e+24     3.946e+24     3.9463e+24     3.9463e+24     0
12     2.07287e+24     3.30714e+24     3.69056e+24     3.792e+24     3.81022e+24     3.81201e+24     3.8122e+24     3.8122e+24     0
13     2.09188e+24     3.24928e+24     3.58252e+24     3.64772e+24     3.65757e+24     3.65879e+24     3.6589e+24     3.6589e+24     0
14     2.11607e+24     3.20432e+24     3.49473e+24     3.55994e+24     3.56978e+24     3.57063e+24     3.57071e+24     3.57071e+24     0
15     2.14537e+24     3.17031e+24     3.42361e+24     3.46599e+24     3.47147e+24     3.47204e+24     3.47209e+24     3.47209e+24     0
16     2.17977e+24     3.14567e+24     3.36637e+24     3.40876e+24     3.41423e+24     3.41462e+24     3.41465e+24     3.41465e+24     0
17     2.21929e+24     3.12912e+24     3.32081e+24     3.34806e+24     3.35108e+24     3.35134e+24     3.35136e+24     3.35136e+24     0
18     2.26398e+24     3.11951e+24     3.2851e+24     3.31235e+24     3.31537e+24     3.31554e+24     3.31556e+24     3.31556e+24     0
19     2.3139e+24     3.11583e+24     3.25772e+24     3.27461e+24     3.2761e+24     3.27621e+24     3.27621e+24     3.27621e+24     0
20     2.3691e+24     3.11714e+24     3.23735e+24     3.25423e+24     3.25572e+24     3.25579e+24     3.25579e+24     3.25579e+24     0
21     2.42965e+24     3.12257e+24     3.22283e+24     3.23256e+24     3.23329e+24     3.23334e+24     3.23334e+24     3.23334e+24     0
22     2.4956e+24     3.13124e+24     3.21315e+24     3.22288e+24     3.22362e+24     3.22364e+24     3.22364e+24     3.22364e+24     0
23     2.56702e+24     3.14235e+24     3.20741e+24     3.21234e+24     3.21263e+24     3.21265e+24     3.21265e+24     3.21265e+24     0
24     2.64394e+24     3.15507e+24     3.20482e+24     3.20974e+24     3.21003e+24     3.21004e+24     3.21004e+24     3.21004e+24     0
25     2.7264e+24     3.16861e+24     3.20465e+24     3.20661e+24     3.2067e+24     3.20671e+24     3.20671e+24     3.20671e+24     0
26     2.81443e+24     3.1822e+24     3.20631e+24     3.20827e+24     3.20836e+24     3.20836e+24     3.20836e+24     3.20836e+24     0
27     2.90804e+24     3.19507e+24     3.20926e+24     3.20973e+24     3.20975e+24     3.20975e+24     3.20975e+24     3.20975e+24     0
28     3.00721e+24     3.20649e+24     3.2131e+24     3.21357e+24     3.21358e+24     3.21358e+24     3.21358e+24     3.21358e+24     0
29     3.11193e+24     3.21574e+24     3.21748e+24     3.21749e+24     3.2175e+24     3.2175e+24     3.2175e+24     3.2175e+24     0
30     9.80757e+25     9.80757e+25     9.80757e+25     9.80758e+25     9.80758e+25     9.80758e+25     9.80758e+25     9.80758e+25     0
