2.8     1.83069e+16     1.1714e+17     3.86227e+17     7.68126e+17     1.36655e+18     2.33043e+18     3.51105e+18     2.79391e+15
2.9     1.64629e+16     1.0408e+17     3.40266e+17     7.9759e+17     1.5132e+18     2.46403e+18     3.47321e+18     2.33685e+14
3     1.48538e+16     9.28209e+16     3.00972e+17     5.97222e+17     1.04989e+18     1.76476e+18     2.61618e+18     1.03916e+14
3.1     1.34439e+16     8.30716e+16     2.67217e+17     6.17158e+17     1.15747e+18     1.87917e+18     2.66063e+18     8.62119e+13
3.2     1.22037e+16     7.45929e+16     2.38089e+17     4.72791e+17     8.19459e+17     1.37975e+18     2.01386e+18     3.81323e+14
3.3     1.11088e+16     6.71894e+16     2.16807e+17     4.89922e+17     9.01138e+17     1.38105e+18     1.9419e+18     -8.85864e+13
3.4     1.01388e+16     6.06997e+16     1.94202e+17     3.80207e+17     6.5315e+17     1.07627e+18     1.56613e+18     -1.41142e+14
3.5     9.27656e+15     5.49904e+16     1.74488e+17     3.8953e+17     7.08564e+17     1.08762e+18     1.49404e+18     -1.57723e+14
3.6     8.50771e+15     4.99502e+16     1.57232e+17     3.06866e+17     5.21194e+17     8.33175e+17     1.20264e+18     1.57817e+13
3.7     7.82007e+15     4.54859e+16     1.42072e+17     3.13509e+17     5.62739e+17     8.70383e+17     1.19685e+18     5.50665e+15
3.8     7.20332e+15     4.15196e+16     1.2871e+17     2.50306e+17     4.25669e+17     6.76918e+17     9.6646e+17     3.89304e+13
3.9     6.64864e+15     3.79851e+16     1.16894e+17     2.55104e+17     4.55089e+17     7.19966e+17     9.65444e+17     -3.2251e+14
4     6.14851e+15     3.48265e+16     1.06413e+17     2.06137e+17     3.51371e+17     5.49995e+17     7.51288e+17     -3.7494e+13
4.1     5.69644e+15     3.19961e+16     9.70891e+16     2.09642e+17     3.73126e+17     5.71468e+17     7.68972e+17     -7.56202e+13
4.2     5.28686e+15     2.94533e+16     8.87717e+16     1.74533e+17     2.90116e+17     4.52019e+17     6.2293e+17     -2.34518e+13
4.3     4.91494e+15     2.71633e+16     8.13327e+16     1.76025e+17     3.07575e+17     4.65417e+17     6.2903e+17     -7.16571e+13
4.4     4.57648e+15     2.50962e+16     7.4662e+16     1.44737e+17     2.42273e+17     3.72511e+17     5.10543e+17     -4.23881e+13
4.5     4.26785e+15     2.3226e+16     6.8666e+16     1.46947e+17     2.55821e+17     3.80644e+17     5.08715e+17     -2.849e+13
4.6     3.98586e+15     2.15303e+16     6.3264e+16     1.21967e+17     2.01758e+17     3.11819e+17     4.1892e+17     2.3657e+12
4.7     3.72772e+15     1.99896e+16     5.83864e+16     1.23615e+17     2.131e+17     3.20802e+17     4.19205e+17     -3.21638e+15
4.8     3.49099e+15     1.85871e+16     5.39728e+16     1.24441e+17     2.23543e+17     3.15579e+17     4.06524e+17     -1.25512e+13
4.9     3.27352e+15     1.7308e+16     4.99711e+16     1.0472e+17     1.74973e+17     2.54816e+17     3.32986e+17     -1.02643e+13
5     3.07341e+15     1.61391e+16     4.63357e+16     1.05329e+17     1.79084e+17     2.54443e+17     3.25727e+17     8.29403e+11
5.1     2.88897e+15     1.50692e+16     4.30268e+16     8.92882e+16     1.52536e+17     2.19837e+17     2.82238e+17     9.67343e+12
5.2     2.71871e+15     1.40883e+16     4.00097e+16     8.97363e+16     1.57627e+17     2.21199e+17     2.78888e+17     -9.76152e+12
5.3     2.56132e+15     1.31874e+16     3.72539e+16     7.6585e+16     1.30546e+17     1.93788e+17     2.48694e+17     1.53811e+13
5.4     2.41561e+15     1.23588e+16     3.47326e+16     7.69142e+16     1.34668e+17     1.88151e+17     2.38153e+17     -1.01898e+12
5.5     2.28052e+15     1.15955e+16     3.24221e+16     6.60522e+16     1.12428e+17     1.66201e+17     2.08944e+17     6.70051e+12
5.6     2.15512e+15     1.08913e+16     3.03014e+16     6.62927e+16     1.15791e+17     1.57773e+17     1.97477e+17     1.91952e+11
5.7     2.03856e+15     1.02408e+16     2.83521e+16     5.72599e+16     9.73902e+16     1.44694e+17     1.81345e+17     -6.0548e+12
5.8     1.93008e+15     9.63907e+15     2.65578e+16     5.74339e+16     1.00155e+17     1.3697e+17     1.70357e+17     -2.58444e+11
5.9     1.82901e+15     9.08169e+15     2.49038e+16     4.9875e+16     8.48244e+16     1.25433e+17     1.57205e+17     -4.31176e+12
6     1.73473e+15     8.56475e+15     2.3377e+16     4.99989e+16     8.92314e+16     1.20855e+17     1.55561e+17     -1.73466e+12
6.1     1.64667e+15     8.08474e+15     2.19659e+16     4.36357e+16     7.00189e+16     9.74844e+16     1.27911e+17     -5.36872e+12
6.2     1.56435e+15     7.6385e+15     2.06601e+16     4.3722e+16     7.16679e+16     9.97828e+16     1.23981e+17     1.39198e+12
6.3     1.48731e+15     7.22317e+15     1.94502e+16     3.83359e+16     6.15936e+16     8.71717e+16     1.08841e+17     5.89736e+11
6.4     1.41514e+15     6.83619e+15     1.83279e+16     3.83937e+16     6.38871e+16     8.92388e+16     1.10487e+17     6.61964e+12
6.5     1.34745e+15     6.47523e+15     1.72856e+16     3.38111e+16     5.25974e+16     6.96438e+16     8.82305e+16     -4.48451e+12
6.6     1.28392e+15     6.13819e+15     1.63165e+16     3.38473e+16     5.36971e+16     7.17012e+16     8.85431e+16     -1.72526e+11
6.7     1.22423e+15     5.82318e+15     1.54146e+16     2.99295e+16     4.65888e+16     6.11534e+16     7.53366e+16     -1.04287e+12
6.8     1.1681e+15     5.52846e+15     1.45743e+16     2.99495e+16     4.7515e+16     6.25998e+16     7.62844e+16     1.08622e+13
6.9     1.11527e+15     5.25247e+15     1.37906e+16     2.65848e+16     4.14317e+16     5.51459e+16     6.79738e+16     -8.95342e+11
7     1.06551e+15     4.99377e+15     1.3059e+16     2.65926e+16     4.22157e+16     5.62629e+16     6.95886e+16     -4.39222e+12
7.1     1.01859e+15     4.75107e+15     1.23753e+16     2.36906e+16     3.69851e+16     4.98796e+16     6.19903e+16     -4.36399e+11
7.2     9.74319e+14     4.52317e+15     1.17359e+16     2.36894e+16     3.76521e+16     5.14307e+16     6.20184e+16     -8.78485e+11
7.3     9.32519e+14     4.309e+15     1.11373e+16     2.11762e+16     3.31343e+16     4.46305e+16     5.4595e+16     -8.58164e+11
7.4     8.93017e+14     4.10756e+15     1.05764e+16     2.11681e+16     3.37042e+16     4.5278e+16     5.52082e+16     8.42564e+11
7.5     8.55662e+14     3.91794e+15     1.00504e+16     1.89836e+16     2.97857e+16     4.05839e+16     5.01544e+16     -1.85296e+12
7.6     8.2031e+14     3.73931e+15     9.55673e+15     1.89706e+16     3.02749e+16     4.00854e+16     4.85e+16     -7.69342e+10
7.7     7.86832e+14     3.5709e+15     9.09303e+15     1.70647e+16     2.68624e+16     3.61544e+16     4.45437e+16     -4.16697e+11
7.8     7.55105e+14     3.41201e+15     8.65713e+15     1.70483e+16     2.76903e+16     3.61776e+16     4.42633e+16     -5.31482e+11
7.9     7.25018e+14     3.262e+15     8.24704e+15     1.53799e+16     2.34889e+16     3.14996e+16     3.92601e+16     -2.12101e+11
8     6.96469e+14     3.12026e+15     7.86094e+15     1.53609e+16     2.36028e+16     3.31631e+16     4.11567e+16     -1.13575e+12
8.1     6.6936e+14     2.98626e+15     7.49718e+15     1.38957e+16     2.22703e+16     3.18237e+16     3.97009e+16     -4.35283e+11
8.2     6.43605e+14     2.85948e+15     7.15421e+15     1.38751e+16     2.3102e+16     2.9541e+16     3.5076e+16     -4.75146e+11
8.3     6.1912e+14     2.73946e+15     6.83062e+15     1.25843e+16     1.92545e+16     2.55226e+16     3.0681e+16     -1.6e+11
8.4     5.95829e+14     2.62576e+15     6.52511e+15     1.25627e+16     1.95984e+16     2.58876e+16     3.06776e+16     -1.74153e+12
8.5     5.73661e+14     2.51798e+15     6.23648e+15     1.14222e+16     1.73615e+16     2.34571e+16     2.8095e+16     -3.12191e+11
8.6     5.5255e+14     2.41575e+15     5.96361e+15     1.14002e+16     1.7977e+16     2.34607e+16     2.77364e+16     -4.45245e+11
8.7     5.32435e+14     2.31874e+15     5.70549e+15     1.03897e+16     1.50538e+16     2.00096e+16     2.38542e+16     -9.90917e+11
8.8     5.13259e+14     2.22661e+15     5.46117e+15     1.03675e+16     1.51888e+16     1.98983e+16     2.30868e+16     -3.39931e+09
8.9     4.94968e+14     2.13908e+15     5.22976e+15     9.46979e+15     1.38195e+16     1.84248e+16     2.1994e+16     -1.80485e+11
9     4.77512e+14     2.05586e+15     5.01046e+15     9.44767e+15     1.39374e+16     1.73783e+16     2.01582e+16     -4.26758e+11
9.1     4.60846e+14     1.97671e+15     4.80252e+15     8.6482e+15     1.27177e+16     1.61723e+16     1.89096e+16     -2.27428e+11
9.2     4.44924e+14     1.90139e+15     4.60524e+15     8.6264e+15     1.28076e+16     1.6409e+16     1.90962e+16     -4.6065e+11
9.3     4.29708e+14     1.82966e+15     4.41795e+15     7.91265e+15     1.17588e+16     1.53938e+16     1.80448e+16     1.8798e+11
9.4     4.15159e+14     1.76133e+15     4.24008e+15     7.89134e+15     1.1841e+16     1.55774e+16     1.8207e+16     5.63483e+11
9.5     4.01241e+14     1.6962e+15     4.07104e+15     7.25262e+15     1.08916e+16     1.44859e+16     1.70362e+16     -1.05513e+11
9.6     3.8792e+14     1.6341e+15     3.91032e+15     7.23188e+15     1.09614e+16     1.44096e+16     1.68609e+16     -7.75368e+10
9.7     3.75167e+14     1.57485e+15     3.75744e+15     6.65906e+15     1.01171e+16     1.35214e+16     1.59185e+16     1.39252e+10
9.8     3.6295e+14     1.51829e+15     3.61193e+15     6.63898e+15     1.01808e+16     1.35987e+16     1.59733e+16     -8.07461e+10
9.9     3.51243e+14     1.46428e+15     3.47337e+15     6.12414e+15     9.41441e+15     1.27919e+16     1.51047e+16     -5.80737e+10
10     3.4002e+14     1.41268e+15     3.34138e+15     6.11757e+15     9.49171e+15     1.28885e+16     1.5154e+16     -9.94335e+10
11     2.49686e+14     1.00443e+15     2.31162e+15     3.96832e+15     5.56585e+15     6.75953e+15     7.70772e+15     5.99392e+10
12     1.88099e+14     7.34679e+14     1.6486e+15     3.74529e+15     5.78713e+15     7.07114e+15     7.81297e+15     -2.56353e+10
13     1.44797e+14     5.50369e+14     1.20627e+15     1.983e+15     2.69191e+15     3.19133e+15     3.58247e+15     -8.08925e+10
14     1.1355e+14     4.2082e+14     9.02178e+14     1.86712e+15     2.75955e+15     3.26728e+15     3.54653e+15     -1.38041e+10
15     9.04912e+13     3.27524e+14     6.87656e+14     1.08796e+15     1.42981e+15     1.65922e+15     1.825e+15     -9.58761e+09
16     7.31426e+13     2.58904e+14     5.32902e+14     1.02268e+15     1.44232e+15     1.66787e+15     1.78709e+15     -2.52719e+09
17     5.98669e+13     2.07493e+14     4.19056e+14     6.40405e+14     8.26671e+14     9.57889e+14     1.03724e+15     -1.12267e+09
18     4.95545e+13     1.68341e+14     3.33843e+14     6.0127e+14     8.31058e+14     9.37226e+14     9.91154e+14     3.00783e+09
19     4.14362e+13     1.38087e+14     2.6907e+14     3.98263e+14     4.97485e+14     5.62642e+14     5.99079e+14     -1.11727e+09
20     3.49683e+13     1.14402e+14     2.1915e+14     3.73603e+14     4.94169e+14     5.48188e+14     5.7371e+14     2.70951e+07
21     2.97595e+13     9.56402e+13     1.80194e+14     2.58866e+14     3.15401e+14     3.50685e+14     3.68886e+14     -1.07533e+09
22     2.55233e+13     8.06183e+13     1.49449e+14     2.42681e+14     3.09952e+14     3.39979e+14     3.53235e+14     -2.72971e+08
23     2.20472e+13     6.84729e+13     1.24933e+14     1.74485e+14     2.09548e+14     2.29971e+14     2.39199e+14     -7.82409e+08
24     1.91716e+13     5.85651e+13     1.05198e+14     1.63493e+14     2.05915e+14     2.21401e+14     2.28264e+14     -1.12267e+08
25     1.67746e+13     5.04157e+13     8.9175e+13     1.21241e+14     1.41588e+14     1.52336e+14     1.57453e+14     -9.15517e+07
26     1.47629e+13     4.36616e+13     7.60605e+13     1.13557e+14     1.37657e+14     1.46276e+14     1.49857e+14     -3.44364e+07
27     1.30635e+13     3.80242e+13     6.5247e+13     8.64527e+13     9.92923e+13     1.05959e+14     1.08675e+14     -6.54587e+07
28     1.16194e+13     3.3288e+13     5.62695e+13     8.09441e+13     9.61953e+13     1.01777e+14     1.03881e+14     -4.00494e+07
29     1.03855e+13     2.92844e+13     4.87684e+13     6.30362e+13     7.10527e+13     7.4781e+13     7.62525e+13     -4.30357e+07
30     9.32567e+12     2.58807e+13     4.24635e+13     5.9e+13     6.84657e+13     7.16089e+13     7.27288e+13     -1.99291e+07
31     8.41092e+12     2.29714e+13     3.71344e+13     4.68647e+13     5.19827e+13     5.4182e+13     5.50216e+13     -1.45695e+07
32     7.61781e+12     2.04721e+13     3.26064e+13     4.38499e+13     4.99101e+13     5.16537e+13     5.22749e+13     -5.92878e+07
33     6.92721e+12     1.83147e+13     2.87401e+13     3.54439e+13     3.86776e+13     4.00555e+13     4.05156e+13     -9.74231e+06
34     6.32346e+12     1.64439e+13     2.54235e+13     3.31533e+13     3.69752e+13     3.80391e+13     3.83912e+13     -8.37859e+07
35     5.79364e+12     1.48149e+13     2.25661e+13     2.72182e+13     2.92754e+13     3.008e+13     3.03399e+13     -2.76923e+07
36     5.32702e+12     1.33906e+13     2.00941e+13     2.5451e+13     2.78389e+13     2.84815e+13     2.86737e+13     -2.89726e+06
37     4.91468e+12     1.21403e+13     1.79472e+13     2.11896e+13     2.25853e+13     2.3082e+13     2.3221e+13     -1.69141e+06
38     4.54914e+12     1.10389e+13     1.60757e+13     1.98075e+13     2.14466e+13     2.185e+13     2.19586e+13     -3.89401e+06
39     4.22411e+12     1.00652e+13     1.44386e+13     1.67022e+13     1.76113e+13     1.79088e+13     1.79871e+13     -4.21612e+06
40     3.93427e+12     9.2015e+12     1.30018e+13     1.56079e+13     1.66785e+13     1.69031e+13     1.6961e+13     -5.11698e+06
41     3.67512e+12     8.43287e+12     1.17368e+13     1.33152e+13     1.39013e+13     1.40807e+13     1.41226e+13     -4.75776e+06
42     3.44281e+12     7.74675e+12     1.06197e+13     1.24393e+13     1.31285e+13     1.32608e+13     1.32919e+13     -2.45601e+06
43     3.23405e+12     7.13247e+12     9.63046e+12     1.07267e+13     1.11064e+13     1.12109e+13     1.12337e+13     -1.51094e+06
44     3.04603e+12     6.58094e+12     8.752e+12     1.00184e+13     1.0471e+13     1.05422e+13     1.05586e+13     -2.38561e+06
45     2.87632e+12     6.08438e+12     7.96993e+12     8.72576e+12     8.95965e+12     9.01665e+12     9.0281e+12     -570741
46     2.72283e+12     5.63614e+12     7.27196e+12     8.14794e+12     8.42651e+12     8.47003e+12     8.47841e+12     -7.18901e+06
47     2.58373e+12     5.23046e+12     6.64759e+12     7.16312e+12     7.30765e+12     7.34094e+12     7.34703e+12     -2.88926e+06
48     2.45745e+12     4.8624e+12     6.08782e+12     6.68793e+12     6.86163e+12     6.88512e+12     6.88927e+12     -1.48008e+06
49     2.34261e+12     4.52767e+12     5.5849e+12     5.93127e+12     6.01746e+12     6.03543e+12     6.0383e+12     -776602
50     2.238e+12     4.22254e+12     5.13215e+12     5.53768e+12     5.64082e+12     5.65442e+12     5.65644e+12     -1.06554e+06
51     2.14258e+12     3.94376e+12     4.72379e+12     4.95182e+12     5.00411e+12     5.01376e+12     5.01512e+12     -2.73793e+06
52     2.05541e+12     3.6885e+12     4.35479e+12     4.62377e+12     4.68774e+12     4.69453e+12     4.69544e+12     -1.13003e+06
53     1.97568e+12     3.45427e+12     4.02078e+12     4.16691e+12     4.19584e+12     4.2005e+12     4.20109e+12     -1.05989e+06
54     1.90267e+12     3.23889e+12     3.71796e+12     3.89198e+12     3.92759e+12     3.93074e+12     3.93113e+12     -833793
55     1.83573e+12     3.04045e+12     3.44299e+12     3.53333e+12     3.5489e+12     3.55108e+12     3.55132e+12     -314771
56     1.7743e+12     2.85724e+12     3.19294e+12     3.30184e+12     3.3212e+12     3.32259e+12     3.32274e+12     -434266
57     1.71789e+12     2.68777e+12     2.96525e+12     3.01846e+12     3.02646e+12     3.02733e+12     3.02742e+12     -543611
58     1.66603e+12     2.5307e+12     2.75764e+12     2.8228e+12     2.83306e+12     2.83363e+12     2.83368e+12     -719402
59     1.61833e+12     2.38487e+12     2.56813e+12     2.59745e+12     2.60091e+12     2.60128e+12     2.60131e+12     -185776
60     1.57444e+12     2.24922e+12     2.39494e+12     2.43158e+12     2.43603e+12     2.43621e+12     2.43623e+12     -559462
61     1.53402e+12     2.1228e+12     2.2365e+12     2.25117e+12     2.25267e+12     2.25279e+12     2.2528e+12     -1.44782e+06
62     1.49679e+12     2.0048e+12     2.09142e+12     2.11026e+12     2.11225e+12     2.11231e+12     2.11231e+12     -348391
63     1.4625e+12     1.89444e+12     1.95846e+12     1.9648e+12     1.9653e+12     1.96533e+12     1.96534e+12     -513282
64     1.4309e+12     1.79107e+12     1.83652e+12     1.84496e+12     1.84565e+12     1.84566e+12     1.84566e+12     -279623
65     1.40179e+12     1.69408e+12     1.72461e+12     1.72673e+12     1.72686e+12     1.72687e+12     1.72687e+12     -205145
66     1.37498e+12     1.60292e+12     1.62183e+12     1.62481e+12     1.625e+12     1.625e+12     1.625e+12     -505.924
67     1.35029e+12     1.5171e+12     1.52741e+12     1.52784e+12     1.52785e+12     1.52785e+12     1.52785e+12     0
68     1.32757e+12     1.43618e+12     1.44063e+12     1.44126e+12     1.44128e+12     1.44128e+12     1.44128e+12     0
69     1.30668e+12     1.35976e+12     1.36084e+12     1.36086e+12     1.36086e+12     1.36086e+12     1.36086e+12     0
70     3.28334e+13     3.28334e+13     3.28334e+13     3.28334e+13     3.28334e+13     3.28334e+13     3.28334e+13     0
